,0
0,17.49194936565226
1,45.597496065429056
2,12.024927745039207
3,129.72086876874056
4,106.77221178675711
5,26.161034189068232
6,-23.16918846189452
7,-51.56258136106277
8,26.61043818974214
9,-10.89768802710887
10,42.9172936445443
11,14.302859571025095
12,61.70429133593626
13,17.35096248653781
14,-18.142101413854647
15,-64.67878871398452
16,30.352058060963543
17,-0.6954434957184361
18,0.4721519593410619
19,19.17278921697894
20,-87.57018470658846
21,29.872563230765195
22,30.65303719979238
23,-26.274969945026257
24,-16.122417676778156
25,-25.97055762099501
26,-6.217441043053668
27,-36.656754368179506
28,24.531249850487
29,2.839368135622294
30,8.79661415350111
31,-1.4079131816137078
32,-9.047200401251402
33,-24.15394705745171
34,-15.958518086280066
35,-21.831227329013746
36,-32.79582968836546
37,127.0966084360121
38,-18.5081962524052
39,-8.929264910628234
40,-7.22159617815592
41,54.06589560271675
42,-14.000994359371333
43,10.517316429852002
44,-25.124104690862737
45,72.36611568296408
46,-10.586176969042981
47,-53.162568175094364
48,4.85513872117852
49,66.72643268399048
50,3.9191754380664747
51,-1.664858648522113
52,345.83242090399267
53,-13.15580774762023
54,-130.57515695587773
55,-70.68328205057938
56,-132.62630722682695
57,-85.21329710122518
58,10.345032930965715
59,-20.50319223299411
60,11.105555697182666
61,-39.31842590364366
62,-54.933298732061154
63,-45.7872739745097
64,-34.53335042579975
65,-31.265288660598777
66,-28.424708262186403
67,30.786014375437716
68,45.452907063844286
69,7.161669594517747
70,-26.195279893268207
71,72.74128958676044
72,4.486461865970142
73,119.72498661346981
74,85.77623237841641
75,-11.20209925052265
76,-1.792906481354727
77,-39.22123195547641
78,-39.97893266152847
79,-3.9930846433947664
80,2.7795996121170248
81,-33.376749874177136
82,-38.05709181451658
83,-32.5093791275578
84,-54.81972012419942
85,4.565830364185153
86,-24.838269964285317
87,-26.25422490941301
88,-50.37709562061525
89,-70.05011383681438
90,-25.005541523490535
91,-38.46046371169933
92,-6.214965535896379
93,-40.81731485738891
94,23.953857789131206
95,6.18261609967692
96,-8.415339426980822
97,1.068198937677323
98,-34.117336101187604
99,-44.8472819519685
100,-28.915636621947343
101,12.495423585901072
102,17.639009265345692
103,5.749816287788342
104,-19.48692459657741
105,-25.851621329345726
106,71.31739346862193
107,37.59127815269983
108,10.400392502243989
109,-2.0430674891939304
110,24.058345933719934
111,22.285245048605205
112,21.565847562983507
113,-18.31266611372162
114,-21.39442368984741
115,-21.827243421169925
116,-19.997070506962224
117,-32.88175789735165
118,-22.660867349098034
119,-66.69996669463285
120,-21.12556509318491
121,-13.881780303725712
122,14.577481913801371
123,8.396694594320067
124,-18.745077480552958
125,-27.508369207751265
126,0.9418729937682038
127,0.20237380458829435
128,62.838729514964555
129,5.384988330999072
130,-23.470245530461277
131,13.214579265882016
132,-12.398259568315652
133,-3.719469860586056
134,61.654120824183835
135,-18.051122495477216
