,0
0,-53.61030481559362
1,82.78468940137634
2,134.6374678557354
3,47.157823839150865
4,61.8034230589565
5,102.0646938372009
6,42.04933134487696
7,-11.410556431795968
8,3.043184680888743
9,11.824143133760657
10,31.82852412191582
11,9.496352191829573
12,-8.757408982506007
13,-21.663016910514827
14,-42.86219164123308
15,8.794140704656456
16,0.7036087202225616
17,3.590447895600562
18,56.3669660566666
19,-158.6903751686191
20,-96.80717932783472
21,9.088753074966263
22,-12.009462570986443
23,-25.62803967528764
24,117.78410637929545
25,40.98285827746156
26,61.3086622694064
27,76.77977420770486
28,-48.14707778709085
29,107.69688197209464
30,-18.86284130098757
31,-3.4704193067572646
32,-17.817327250156723
33,23.928923692872615
34,43.42058487932121
35,104.74187359523467
36,32.7534484226967
37,-36.650039269466774
38,20.460294981391357
39,-32.43183055373947
40,-21.45978203467766
41,-14.036254806014753
42,-75.49975552693189
43,65.76566226130838
44,44.50084975630699
45,58.47918734545716
46,21.405706217519253
47,142.54272337220962
48,1.2621555720531887
49,20.848035668676943
50,-7.290599382690758
51,21.192128511556547
52,64.04682246787951
53,-17.085950710766156
54,-29.825372110617295
55,107.14070655284792
56,4.790073449750915
57,40.90455890271339
58,-109.6850124355276
59,-2.49899376649374
60,-104.72337431695293
61,-90.71050224198548
62,-93.65436289004731
63,-52.48107865304761
64,-83.67042407652475
65,70.46639734266427
66,2.7450495520789318
67,-39.09774856445185
68,-14.010043803804948
69,19.717153787837724
70,-34.30598739231502
71,3.094675339169843
72,40.695469506563455
73,100.03192801792798
74,164.95978827404912
75,10.594615767097551
76,-9.79054814206387
77,37.790348741856576
78,93.40263376257474
79,-8.267323255456688
80,-15.521061028249875
81,-35.99259547483247
82,-17.34956633679254
83,-28.78081366511769
84,-34.95234678212884
85,-2.4838634163365754
86,-46.85659655061323
87,-26.996104072741474
88,-18.79066323718729
89,-14.16368505778155
90,-27.901986003286794
91,-53.791996278474215
92,-19.302262781349214
93,-35.01182454683084
94,-47.46159502787293
95,-36.275049582946124
96,-44.739188542418255
97,10.626265609369142
98,-15.554930791201606
99,-24.01891414709516
100,13.547242590415998
101,-26.125849101980037
102,-66.69449137234842
103,7.5468085108866205
104,-19.088215010942065
105,-50.894607730693906
106,53.294670889392094
107,-9.028892128063205
108,-15.076468540188273
109,7.7373142140694
110,3.8814983981793176
111,-36.90637117258853
112,5.7258614927290665
113,10.250325662541947
114,-14.233773632494017
115,-60.6867419266713
116,-19.69815342982865
117,-38.67276162261832
118,-29.1803472666414
