x analytical,analytical gaussian,x residuals,model residuals
1.622813900332055e-05,0.0001,0.0,0.0005827505827505828
6.633130202437906e-05,0.0002,0.000396217136837706,0.0011655011655011655
0.00012090320126103193,0.0003,0.0007746539656798024,0.0017482517482517483
0.00019688754267646822,0.0004,0.0011214245958916925,0.002331002331002331
0.00020273079601203478,0.0005,0.0011579760864996401,0.002913752913752914
0.00036431259397243395,0.0006,0.0016958856524226713,0.0034965034965034965
0.00047536842650683315,0.0007,0.0024407724129684952,0.004079254079254079
0.000501871179564185,0.0008,0.0027130142536365208,0.004662004662004662
0.0006594101900124805,0.0009,0.002862109761384532,0.005244755244755245
0.0007595198067351912,0.001,0.0036466493969846505,0.005827505827505828
0.00094168184407439,0.0011,0.004382494579180067,0.00641025641025641
0.0010137347010375352,0.0012,0.004803029928560337,0.006993006993006993
0.0011312764974975391,0.0013,0.004985107272419019,0.007575757575757576
0.0012499510893201012,0.0014,0.005400654845075034,0.008158508158508158
0.0013187041472735217,0.0015,0.006470380614394031,0.008741258741258742
0.0013995853935224074,0.0016,0.007841731224322315,0.009324009324009324
0.0014000617676670774,0.0017,0.008073596671173798,0.009906759906759906
0.0019510642005845838,0.0018,0.008251929042009824,0.01048951048951049
0.002056008559955618,0.0019,0.008334464481120027,0.011072261072261072
0.0021550145931732243,0.002,0.008366985553969924,0.011655011655011656
0.0021644580577521006,0.0021,0.009177276942254588,0.012237762237762238
0.0022914108846811463,0.0022,0.009351281357147991,0.01282051282051282
0.002622573134173333,0.0023,0.009569908995588124,0.013403263403263404
0.002694656259671398,0.0024,0.01078870694287633,0.013986013986013986
0.002852969958949548,0.0025,0.010990411661628225,0.014568764568764568
0.003018146883620003,0.0026,0.011003148657527726,0.015151515151515152
0.003154516032273369,0.0027,0.011633427391832273,0.015734265734265736
0.003162153897130455,0.0028,0.011729247719890496,0.016317016317016316
0.0031823334527251814,0.0029,0.012090720535037552,0.0168997668997669
0.0031843078100162185,0.003,0.012867371877313042,0.017482517482517484
0.003271253639422274,0.0031,0.014028213402361482,0.018065268065268064
