x analytical,analytical gaussian,x residuals,model residuals
1.385535197201456e-05,0.0001,0.0006744035467918943,0.0005827505827505828
8.943507982425569e-05,0.0002,0.0008943425105628108,0.0011655011655011655
0.000565375001153549,0.0003,0.0010241496381602673,0.0017482517482517483
0.0006476806543681763,0.0004,0.0011112284218284068,0.002331002331002331
0.0008682444096397162,0.0005,0.0015551019370514554,0.002913752913752914
0.0009316280292789098,0.0006,0.0018622309980740198,0.0034965034965034965
0.0009544051927326304,0.0007,0.0020508377994157383,0.004079254079254079
0.0011277171541852625,0.0008,0.0020900529569853315,0.004662004662004662
0.001291762406355724,0.0009,0.002542793088720563,0.005244755244755245
0.0013856239895026889,0.001,0.0026058669276977373,0.005827505827505828
0.0015321801809088198,0.0011,0.0027402047224298672,0.00641025641025641
0.001541924130661142,0.0012,0.0028233885826567688,0.006993006993006993
0.0015643507329207561,0.0013,0.003085916162461525,0.007575757575757576
0.0017927444797538297,0.0014,0.0038695322143984003,0.008158508158508158
0.0018564633942652258,0.0015,0.0055734099699112525,0.008741258741258742
0.0018950980727319212,0.0016,0.006032608051262062,0.009324009324009324
0.0019346073307868847,0.0017,0.007570939571832192,0.009906759906759906
0.0019470878074841964,0.0018,0.007682952141047894,0.01048951048951049
0.002374448860181152,0.0019,0.007928218694585572,0.011072261072261072
0.002540569709373144,0.002,0.008420003330399937,0.011655011655011656
0.002589166108993431,0.0021,0.008445732032147522,0.012237762237762238
0.0026788847937390583,0.0022,0.008582923892139514,0.01282051282051282
0.002800277753409911,0.0023,0.008904707241615706,0.013403263403263404
0.0029134781344511314,0.0024,0.009363596255192116,0.013986013986013986
0.0030708552408628144,0.0025,0.010162094954910179,0.014568764568764568
0.0032386880874929274,0.0026,0.010394136602477864,0.015151515151515152
0.003283706462219186,0.0027,0.011295765036736174,0.015734265734265736
0.0033531327335262037,0.0028,0.011826165134292016,0.016317016317016316
0.003434251577213288,0.0029,0.012537101746574499,0.0168997668997669
0.0034400954420622126,0.003,0.013218443143481173,0.017482517482517484
0.0036058003519694676,0.0031,0.01345831402700327,0.018065268065268064
0.0039200341344638135,0.0032,0.013597472046100354,0.018648018648018648
0.004191602762194944,0.0033,0.013822408943292315,0.019230769230769232
0.004402280076243261,0.0034,0.015395072054358723,0.019813519813519812
0.004422665198744346,0.0035,0.015568378545119489,0.020396270396270396
0.004475053241556438,0.0036,0.016083874378153295,0.02097902097902098
0.004502005517710529,0.0037,0.01615654163928133,0.02156177156177156
0.004602358299018951,0.0038,0.01664336519850523,0.022144522144522144
0.004723578183449412,0.0039,0.01733913276931178,0.022727272727272728
0.004749302886110007,0.004,0.017623598223720758,0.023310023310023312
0.004842223245923564,0.0041,0.017716073067784763,0.023892773892773892
0.004872795279084199,0.0042,0.01790252256304459,0.024475524475524476
0.004922198296153386,0.0043,0.018149055866512477,0.02505827505827506
0.005224481289012284,0.0044,0.01839958324604142,0.02564102564102564
0.005251000961754344,0.0045,0.018678928227909977,0.026223776223776224
0.005505402088713221,0.0046,0.018958739754273167,0.026806526806526808
0.0055579293802562255,0.0047,0.019123059507093705,0.027389277389277388
0.005608494505858738,0.0048,0.020000947140473044,0.027972027972027972
0.005632541983614809,0.0049,0.02026291217242912,0.028554778554778556
0.005730116769484221,0.005,0.020715275405300652,0.029137529137529136
0.005797055421473924,0.0051,0.02078113109811347,0.02972027972027972
0.006111576080575029,0.0052,0.020882195499370756,0.030303030303030304
0.006187524988933178,0.0053,0.021136877808991057,0.030885780885780884
0.006226169740970672,0.0054,0.021667377265090985,0.03146853146853147
0.006282387058052676,0.0055,0.02281315113721415,0.03205128205128205
0.006305675553300061,0.0056,0.023117352403617012,0.03263403263403263
0.006586095271216505,0.0057,0.023202611016528294,0.033216783216783216
0.006629535408773754,0.0058,0.023754422829738366,0.0337995337995338
0.006745224674688302,0.0059,0.02486789326050677,0.034382284382284384
0.006788054479035309,0.006,0.02503268942065657,0.03496503496503497
0.006860845602396328,0.0061,0.025103726713755277,0.035547785547785545
0.006862143194911957,0.0062,0.0254131655250771,0.03613053613053613
0.006879911346685529,0.0063,0.026180872813272194,0.03671328671328671
0.006993650796938959,0.0064,0.02761119430407713,0.037296037296037296
0.007307321735967838,0.0065,0.02763044028733549,0.03787878787878788
0.007651273722747737,0.0066,0.028965806697086285,0.038461538461538464
0.007695389611579994,0.0067,0.030435244221666193,0.03904428904428905
0.007887502626286945,0.0068,0.03092036264477503,0.039627039627039624
0.00806863686048046,0.0069,0.03185753107862224,0.04020979020979021
0.008077044458739795,0.007,0.034135435166669156,0.04079254079254079
0.008097532858989502,0.0071,0.034670855205525104,0.041375291375291376
0.008171581199938684,0.0072,0.03661969661645301,0.04195804195804196
0.00844014237329978,0.0073,0.03775675422411629,0.042540792540792544
0.008865835525514036,0.0074,0.03867215996618109,0.04312354312354312
0.008963868177705099,0.0075,0.03873455262001682,0.043706293706293704
0.009047565894718935,0.0076,0.03949944657178224,0.04428904428904429
0.009138443490857122,0.0077,0.040082380678739205,0.04487179487179487
0.009147586728484106,0.0078,0.04033514087397161,0.045454545454545456
0.009206941229603718,0.0079,0.040589751682408276,0.04603729603729604
0.00946740965062884,0.008,0.040834994633674966,0.046620046620046623
0.009667038480324117,0.0081,0.04083545652197769,0.0472027972027972
0.010008460171378325,0.0082,0.04117697903134825,0.047785547785547784
0.010018097231778742,0.0083,0.04175093356683468,0.04836829836829837
0.010042635921476153,0.0084,0.041934476586738066,0.04895104895104895
0.010142419663630923,0.0085,0.04201828684648262,0.049533799533799536
0.010179359207602141,0.0086,0.042612798933670364,0.05011655011655012
0.010430316943613367,0.0087,0.04355277918529456,0.050699300699300696
0.010851897785208345,0.0088,0.044042698091380166,0.05128205128205128
0.01086388005952174,0.0089,0.044172424112739105,0.051864801864801864
0.010967062259192585,0.009,0.045095875341073365,0.05244755244755245
0.011073029536737715,0.0091,0.04595787882279437,0.05303030303030303
0.011177946786053624,0.0092,0.047796547424330434,0.053613053613053616
0.011230298153450446,0.0093,0.05018902888314581,0.05419580419580419
0.01133968775614,0.0094,0.051227208095067076,0.054778554778554776
0.0114180455793849,0.0095,0.052951762758275324,0.05536130536130536
0.011634003269817407,0.0096,0.053506752494712206,0.055944055944055944
0.011791455709152234,0.0097,0.05381470177342504,0.05652680652680653
0.011796422872156539,0.0098,0.05439310232976407,0.05710955710955711
0.011807892099492363,0.0099,0.054823381075894594,0.057692307692307696
0.011997475737100763,0.01,0.055474450942426694,0.05827505827505827
0.012181081187536743,0.0101,0.056639299868785714,0.058857808857808856
0.012235648904435651,0.0102,0.0566455024634536,0.05944055944055944
0.012417410582353714,0.0103,0.05682332183140678,0.060023310023310024
0.012629839886801582,0.0104,0.0568818041345142,0.06060606060606061
0.012743641803842206,0.0105,0.05767030090480642,0.06118881118881119
0.012795595237532934,0.0106,0.058319792512210054,0.06177156177156177
0.01290780054490783,0.0107,0.0590359162102577,0.06235431235431235
0.012977794551329467,0.0108,0.05979518857851608,0.06293706293706294
0.01303305804517258,0.0109,0.059995125587286445,0.06351981351981352
0.013091435445128983,0.011,0.06008501096486964,0.0641025641025641
0.013147642706542893,0.0111,0.06062281103851927,0.06468531468531469
0.013221420261432838,0.0112,0.06074857175077424,0.06526806526806526
0.013276341280949315,0.0113,0.0608878149212736,0.06585081585081586
0.013353248599048335,0.0114,0.06225810264355342,0.06643356643356643
