,0
0,28.490505242321348
1,13.245872929580258
2,78.6049890578669
3,65.40165679177622
4,49.43942270852662
5,114.66296040307822
6,32.4558242479612
7,-64.6076081992102
8,28.059379682731347
9,12.89000031858798
10,-5.64343664389682
11,67.08379700817179
12,50.102364132783464
13,8.64120017152402
14,-23.48370092044712
15,-15.029290427511924
16,9.458987613863997
17,0.5761344809857292
18,10.54648715210908
19,-99.92497114766803
20,7.168208626235355
21,29.081229806515807
22,-17.88749539143963
23,107.91555443412582
24,39.168302098211996
25,-86.54106137778592
26,-21.701737756338872
27,-2.777364395082728
28,3.041192375826867
29,38.62206573435955
30,14.20852710954648
31,27.5504461022025
32,-27.556777239328852
33,103.0231037551963
34,-50.846892478669616
35,-6.627370588783101
36,0.8102786939348334
37,-16.596579938633834
38,43.91150322327633
39,14.815629123335597
40,150.40911590604418
41,166.6219460070492
42,98.28279457029024
43,5.859956943597979
44,94.81290299619681
45,-48.3132910763878
46,-41.081160975714425
47,-18.84145745905738
48,-4.528147141619371
49,-31.633540350205337
50,7.435695564120834
51,-104.29525226569531
52,-146.58257691143515
53,43.13382077891113
54,-86.59732020083851
55,-49.74781326096606
56,-90.70825654053101
57,-41.49212697592969
58,-4.484723376043348
59,99.07484499061734
60,-13.45341147814353
61,-10.3494436043257
62,1.087678949464248
63,-19.894095212519943
64,54.79276335791184
65,32.73800517359646
66,34.46782509511959
67,-2.958968158567501
68,21.623335472210613
69,-7.820140858942821
70,-6.140734988509799
71,-43.04491896717869
72,-18.28639099806179
73,-26.364385503451054
74,-34.053152643726975
75,3.403580940617161
76,-6.799345819010767
77,-37.409101759838386
78,-32.96139773868963
79,-24.010264361798463
80,-24.354121172470485
81,-59.76396725191597
82,-35.05694041209762
83,-16.85896569828023
84,-24.552633598356678
85,-25.525412539899648
86,-21.8844544228592
87,-42.52723144880343
88,-46.896187793964486
89,2.0846430596731267
90,23.866205141761384
91,-8.650701374506724
92,-20.384938349916528
93,-24.27904940378661
94,-48.43926438934929
95,-36.27282904093658
96,-9.176961321303487
97,-36.83778021811761
98,2.2470318534947182
99,-18.50287704507955
100,-28.84582844360048
101,-63.94085050701626
102,7.083772017238118
103,-13.536297123735917
104,27.35806641185235
105,36.3962408259401
106,44.068891272780434
107,18.13392595381096
108,9.377230698159124
109,15.250616882995317
110,-20.01984235177801
111,-11.663476748109993
112,-14.426866188713326
113,-14.806197430251231
114,-15.74638193489475
115,-15.527210668331321
116,-4.085178930416333
117,-35.60360848924357
118,19.319001860440792
119,-26.82041952885718
120,30.166402208770734
121,-18.814811194109428
122,2.405114493316706
123,47.25155591248239
124,26.865572271941232
125,17.671418193576816
126,18.194377953125844
127,6.108570919020394
128,-8.054140019598858
129,9.427317141477047
130,44.70540595140797
131,30.938329621101815
132,42.69383913108684
133,-30.291389454467744
134,-31.61172587307182
135,-51.261010297311316
136,51.321823398003204
137,46.7079753145148
138,-37.98740876927194
139,8.077414998944349
140,-93.79713934064831
141,0.0
142,50.34115515464529
143,-35.783610684022754
144,-23.303095209043704
145,-84.63855223265013
146,19.82368281977797
147,122.66069056529969
148,68.02776621291923
149,87.82329605535085
150,123.30386406940514
151,-17.19306619673977
152,-7.454396079351341
153,-5.387884528577736
154,-20.298195715254607
155,-6.530101510466331
156,-18.25765575896137
157,-11.220176311960152
158,-12.744776760812584
159,-12.143362477167926
160,-27.320601070682915
161,-22.221546897441655
162,7.3933044869046824
163,-1.4160249464983181
164,-1.9130723032006358
165,-0.8085276288002632
166,-5.950955967852892
167,-10.843619613999028
168,4.170089229597721
169,74.57727984159231
170,-6.8822698291915
171,-40.46076035004638
172,44.030704900716316
173,85.92496098530147
174,-19.353559989413228
175,-30.485260384408456
176,2.8092221932782735
177,-11.865465570122936
178,-13.387259951445081
179,-36.13775333724718
180,-9.684546671971678
181,16.635021129899265
182,-10.881251767252898
183,-52.62310654642371
184,14.791042351417062
185,18.327360084162635
186,3.7945627354704783
187,-6.626881193379216
188,-17.75100506043454
189,8.020770749604708
190,-22.591713187860506
191,22.67675698192329
192,0.5800000767555886
193,65.32777589758504
194,42.610938175094034
195,-23.357512468555793
196,32.551457185470376
197,-15.853102268067289
198,-32.64110999976295
199,56.651496905367075
200,-14.263555827382078
201,-13.859463577491738
202,-80.36412826557833
203,-37.03404785588299
204,25.996736634383325
205,117.04582279029148
206,20.670977865005113
207,-64.50019704622494
208,-87.94853827064784
209,-5.062461039854725
210,10.82226824746769
211,39.61955350652629
212,59.549959531905614
213,69.62031407719678
214,21.811362746043415
215,66.02660017520623
216,78.6094611565594
217,-36.20077653061682
218,-75.9779000302708
219,-44.960023658234434
220,-73.58539417904177
221,85.16949169954111
222,28.487948772944975
223,-13.125775704949092
224,-59.35612055347153
225,-19.118111310068116
226,-33.180525884196726
227,53.29327100184571
228,4.4125531192973995
229,1.9322471031619557
230,23.55631150153536
231,29.250424144160178
232,147.0921064617542
233,-41.76064644771736
234,8.924352204848788
235,-46.5765156233104
236,-21.44659281689556
237,91.52685488890336
238,49.86780202277481
239,24.68228567439732
240,17.55431262130253
241,41.57045357188102
242,-24.829625811135486
243,-33.4123787651495
244,-0.5271942177245279
245,15.232483605111867
246,-42.92618857282183
247,6.444785315684186
248,-6.282969405704449
249,-15.519510061239885
250,-14.875432320419122
251,3.6703444360448287
252,97.12321969255937
253,98.4033964286526
254,113.09128081174484
255,53.66767628115281
256,51.96951195946281
257,44.50012465745061
258,20.863027524423615
259,-12.92492330109556
260,42.53692774704052
261,-5.334976041653462
262,-60.04919714821918
263,-27.57271793517839
264,-15.355998850129708
265,-28.097903084405772
266,84.04879818785068
267,14.311604310158003
268,-56.842887092846325
269,-29.54506473503757
270,-48.14359532596646
271,-35.12046428463104
272,17.183486373031826
273,-24.213305530893415
274,-9.26891615000887
275,70.24359232395724
276,26.771137551142004
277,94.37268568468608
278,-36.53292479124076
279,-38.271195364854066
280,-35.32650056926238
281,66.34814322407547
282,-49.83658365563372
283,-1.9512731317740588
284,2.7797918741978265
285,-17.887371089292742
286,51.073456322170244
287,3.2133795749548995
288,-41.55742798240682
289,-28.71617908430116
290,-55.45391619817964
291,-62.15748138442693
292,3.1462118926393714
293,-25.865853991895605
294,-8.33456661878364
295,-58.77034915572626
296,-45.27608550632373
297,-5.498611266324605
298,8.146881328367272
299,-11.249457724264602
300,-12.348758038289485
301,0.27551254377220147
302,13.636075268642038
303,4.747636238107205
304,19.08639642216277
305,34.56105383458001
306,-7.989235920128323
307,-5.1410846445792515
308,1.5384466970105564
309,14.475685451670444
310,16.806051762420765
311,36.29598552106415
312,11.8419922349226
313,-1.3207571303646688
314,-35.89909975859224
315,-2.138427431020631
316,-16.056401379631495
317,-7.449590081167841
318,-19.22419589733191
319,-13.625990372711954
320,61.45911445001286
321,33.47210713761294
322,84.97020815229058
323,7.742411602458247
324,7.273574703403483
325,-3.004504167514142
326,28.612466017216292
327,26.92111513721855
328,10.30188319661022
329,23.03893783693013
330,-22.500146660335844
331,-18.37911276436111
332,-28.99634115214657
333,-47.93018109840165
334,-37.3826565963881
335,-6.709185816412457
336,-2.1758626055303765
337,83.99484447233209
338,-8.2417295759202
339,-2.487964820261645
340,-12.388813701935394
341,35.05879308129704
342,-30.665696251455188
343,-4.103184324737242
344,1.4494887178283662
345,7.604423043992796
346,-46.52387310481093
347,-45.80431187078212
348,-26.330166470610536
349,-20.91876959228017
350,-23.251714495575783
351,28.505643594716418
352,-44.06463253567931
353,-42.30344880481637
354,14.494067270571648
355,161.2413144948251
356,-16.748693874700564
357,-8.624720489113464
358,42.97068072665965
359,-22.973045177225337
360,-6.279383371157593
361,-6.512590162367786
362,6.10976870066213
363,50.57620777011556
364,34.57851960385574
365,-12.796365744484099
366,15.616599975768942
367,4.4530670383613185
368,9.894474922210115
369,5.582156605498177
370,-3.7948778377943313
371,15.439468434670758
372,53.98121296958089
373,22.108741131007303
374,22.35616260492767
375,-2.3324884711013834
376,-25.571082069875388
377,6.281548327043552
378,-10.65169461379601
379,3.4573639649325543
380,3.5946268950655735
381,1.6280978659310748
382,-9.272876857872465
383,-9.025585498646372
384,26.45923794351475
385,24.671817100198126
386,32.31544420356167
387,15.001332543284619
388,103.04432701606271
389,18.216434366414234
390,-6.641928117076915
391,14.79477065370721
392,2.419690441513275
393,5.053062913744057
394,-3.392649067261324
395,-4.9825378612675735
396,8.093769841410897
397,-16.14585868667983
398,-1.3839897725070216
399,-12.889811054616146
400,-27.17178814292383
401,-21.24853826244407
402,7.320624355378428
403,13.420895111863324
404,1.877708384013573
405,10.495601036765894
406,7.211831815678387
407,31.076535272038043
408,-12.06975083845711
409,20.152132926791854
410,36.92471224329545
411,32.70381402024049
412,11.499081969853151
413,6.458012069541965
414,8.04459201617837
415,7.658413458250521
416,17.912158771444773
417,27.384992419767464
418,52.034967091923846
419,-11.580577247109506
420,-7.932689509082223
421,-15.67222942634379
422,-16.506716086285678
423,-8.903865182623292
424,-29.711961284526247
425,-16.268345273139563
426,-33.549857040486586
427,3.0295302902898698
428,-14.07684307899428
