,0
0,48.90126033295718
1,2.165600661928437
2,127.74768043428702
3,37.317267681321624
4,71.02225594731044
5,-225.72008396290082
6,-56.62014870293774
7,-17.452344705077024
8,-58.895669078809846
9,1.0442511207482568
10,-12.167093303608752
11,29.71724615703323
12,-19.31127795368316
13,44.995687342571784
14,13.404042372339049
15,42.743175129872014
16,-29.93733571646854
17,-46.01147966928974
18,-30.585705540121893
19,-23.381713549858944
20,1.4779586757202168
21,50.89365323815808
22,9.225203471823022
23,-10.390394108745568
24,-163.35071980879388
25,1.1849587463948978
26,0.7713323133833399
27,20.989872260213247
28,-15.840176241035948
29,-9.586775303511928
30,79.55603410585553
31,-57.66790514143939
32,-10.836972768193789
33,-55.985562320425856
34,-34.492006959585694
35,24.08835786054466
36,-32.31751010825022
37,-3.7674294555796735
38,-10.701217928257961
39,-18.774001929081734
40,-2.0977414691753324
41,-98.54250550783175
42,24.627391938937166
43,122.05060820821376
44,-0.6852555244023364
45,1.4945253804950909
46,-18.36852277189189
47,21.274255884249314
48,-23.595039216571763
49,-4.802000252190453
50,3.106709422087363
51,-13.91650983072877
52,172.63213418710012
53,8.97493983814148
54,0.035801575515503004
55,3.7980462149821506
56,-6.9175778221887185
57,-77.88833147758788
58,-10.006714802964481
59,-127.34207123811427
60,-48.01491830844354
61,-92.665961456833
62,-117.57150593536775
63,-16.574942915418433
64,-79.73485999259913
65,-41.286653108322895
66,-42.52930589828196
67,-7.465795416801909
68,-61.18015347549027
69,28.152324170299256
70,26.465284098142604
71,0.8195040260292323
72,31.384080195154496
73,-63.66521578699171
74,-12.30895585873256
75,-73.0698396273456
76,15.823452197550239
77,16.44333125235545
78,-31.703561822897697
79,44.823403159074985
80,-41.508912509202574
81,-15.324300346343051
82,-2.0869374519163344
83,4.373630803233681
84,-13.526818977873766
85,-12.265814881408744
86,-57.60465807437788
87,-20.437037837227923
88,-17.28466664596856
89,-7.228571101856346
90,-13.699589751603071
91,-45.98934698453462
92,-30.90449742013007
93,-21.67023573757291
94,-22.50376670532114
95,-60.655898095717724
96,-60.92360779176478
97,-15.644512074650066
98,-23.606661397185604
99,-37.49897985675247
100,-18.199562985120394
101,-4.099693816177801
102,4.373412150844416
103,-50.446997416689555
104,-0.8625365705796071
105,-29.41457997829867
106,-53.51223248125095
107,-36.43905526107147
108,-24.550766770092466
109,18.254369101807207
110,12.209949364805794
111,3.8832663700250976
112,8.857402799215144
113,-27.822119426913048
114,25.24979073050099
115,-44.306313998289596
116,7.7411567216287835
117,-0.940286557491131
118,-17.869454466720747
119,-28.652275338676723
120,-17.67144638061533
121,-60.40595160318878
122,-66.2631008965389
123,-35.62888598039828
124,-16.03304056934927
125,3.4488012526402585
126,10.650815909772064
127,9.03440288843283
128,10.138989471201775
129,89.14138848637957
130,29.175219748454666
131,6.897373145522245
132,21.280070049845815
133,-1.038561861678403
134,31.40218154358371
135,-0.23280812465549872
136,10.65561017369658
137,21.935824952206346
138,-15.141740250098437
139,2.7502858863982738
140,3.284242652382673
141,57.46407492601806
142,62.6806696563594
143,-16.609569969933432
144,55.26436490971241
145,-18.126764696490312
146,-15.502455216091093
147,-55.54844880602022
148,39.42035855035303
149,-55.52972037598184
150,-33.16275969600244
151,-33.89580273040804
152,-8.707874265273311
153,66.01665491570591
154,-11.544058348773707
155,8.268439208371518
156,-104.9653139033442
157,-57.6964294056413
158,-29.136352151318032
159,47.991538955827394
160,-53.639874863214175
161,-2.8990992664646456
162,-33.23406881475972
163,204.3102576712829
164,43.76122468119914
165,-2.081967767602791
166,39.57590077469541
167,-16.217384701906475
168,-38.069906797341964
169,-85.87686586389052
170,-45.32458888761623
171,-1.1941151413685986
172,-1.2744943249232108
173,-22.515810306942342
174,-30.207384425717464
175,4.049634179630857
176,1.2163600459214408
177,1.1985196520121946
178,-6.318952537151915
179,1.4640490513207212
180,3.774862717899566
181,6.232455524077821
182,22.962607322528505
183,-20.982983906885508
184,-23.14706229926926
185,-42.590988052621384
186,25.479333047520825
187,-18.314308739546277
188,23.943032889222636
189,25.60186432310391
190,-103.31851875169527
191,8.781580802336919
192,19.220682842612163
193,-14.457620199604975
194,-13.991698596452977
195,-13.918442552009935
196,6.676297311667781
197,0.6128749111468039
198,-13.65790855133438
199,6.309788934956998
200,-7.451728364835731
201,4.517244503827584
202,9.362560015966778
203,-40.22713009648422
204,-21.549444595510266
205,7.542861543193531
206,-8.32475649195472
207,16.636546162494618
208,32.452235982265435
209,39.767142187523255
210,-15.690348360027418
211,48.31805695414725
212,-3.479453365396324
213,26.991557525678893
214,-33.34266850782182
215,-46.52072697820102
216,-20.2621103034116
217,-11.21768609500791
218,-15.230679276853209
219,-4.6866186515388755
220,21.77448704546663
221,23.83662754343107
222,41.01913368642364
223,-69.43556404444838
224,-72.55772644643412
225,-31.21119204280788
226,37.09169445244888
227,34.26850918532409
228,-24.005041961475342
229,6.554886588093382
230,60.83617366600049
231,-62.73866757029684
232,-15.011556828496083
233,-3.3653080247631664
234,-5.8271193006026465
235,-51.550404633959715
236,-50.58320379748801
237,60.30513422664771
238,69.93258746237441
239,-57.84372225538887
240,22.016609946947426
241,19.76758641585465
242,-0.41777844236065675
243,15.097726781805079
244,57.95388753499242
245,30.60240970574884
246,138.50077028425062
247,133.5259442265304
248,85.86997810756824
249,16.615689133693678
250,-9.757247677339791
251,33.26117982100118
252,-13.381502107850935
253,92.88785211292225
254,15.12977553369403
255,-43.028286376221075
256,8.607058938615296
257,120.98312232423902
258,48.65882598153087
259,4.009186182257281
260,-4.966240334765729
261,96.44318993106828
262,19.542136136988773
263,19.44745754787502
264,-5.8756764541490725
265,86.59288555215187
266,37.9995640315631
267,127.7036606182399
268,76.40322815419256
269,59.414883085311374
270,16.360473037088127
271,44.92219176268736
272,5.936736787158367
273,-11.425715772829278
274,26.60299002173582
275,48.48375208282445
276,37.7511555771801
277,115.26184715091841
278,72.572379832161
279,34.12810595969512
280,53.27941887769589
281,-77.54042607815698
282,3.7285506452580535
283,-54.506232830037675
284,-45.35771753936916
285,-24.169421470420673
286,-43.07226690257724
287,-18.760796007229544
288,27.587320063186127
289,-24.89235219784097
290,-13.57914880025946
291,64.63171550543072
292,-9.689786831533866
293,-38.21784130564957
294,36.51017692004166
295,44.23971580055738
296,-2.025493102547344
297,17.993542923671612
298,-18.782361971052694
299,-13.619591312496908
300,-18.164535471915144
301,-58.498112201089896
302,24.169631723831174
303,-44.03999134806574
304,-24.120359534631817
305,-14.1142487639937
306,-16.762570751907518
307,-18.834063213871985
308,-24.54167554827272
309,-22.139901916671775
310,-11.799842029911176
311,-33.322869931110276
312,-69.5082906419698
313,-27.522549942105485
314,-11.814695723064595
315,12.024177450378524
316,-83.49665092379581
317,-63.6255404833597
318,-14.041493277494716
319,15.004479134194
320,-33.63685746779386
321,5.502503107071746
322,-60.472771941166464
323,-5.910298894153026
324,-3.4957877408622338
325,-1.2517542258991767
326,12.371680330720785
327,16.68257523741846
328,-33.27644841045526
329,-61.06183865699656
330,-32.68330638531641
331,-16.560752526369555
332,33.9485551844099
333,35.73601598962986
334,-5.603607149348193
335,43.130873324573685
336,10.57883868480556
337,9.449247538189297
338,3.7520844904188664
339,25.682859486333427
340,14.26539132856135
341,-24.40026655434231
342,-39.79038549856659
343,-12.659072607905784
344,-99.58923663308342
345,-30.32553836957014
346,-18.88084910083589
347,40.21215831812404
348,66.49025508454335
349,45.879614106131626
350,86.1857343392104
351,-84.87595384666564
352,2.0929257721217027
353,-16.86625718773604
354,-12.598940170012611
355,-6.710859559600294
356,-64.23253204540964
357,29.936095097906133
358,-100.68913224005817
359,-33.45034601160798
360,-12.095933137523133
361,-7.857578298161371
362,-30.28125100681718
363,-20.955538881463376
364,-10.303910028579775
365,38.56968178642498
366,-24.98401918446399
367,4.746168332594237
