,x values,analytical gaussian,model residuals
0,-5.0,1.4867195147342977e-06,0.0010295700208067691
1,-4.994169096209912,1.5306761164829087e-06,0.0010279325291977486
2,-4.988338192419825,1.5758787666816708e-06,0.0010256119110770723
3,-4.982507288629738,1.6223611435320857e-06,0.0010226128062304108
4,-4.97667638483965,1.6701577867500437e-06,0.0010189412005988758
5,-4.970845481049563,1.7193041182107108e-06,0.0010146044063712653
6,-4.965014577259475,1.7698364630499112e-06,0.0010096110377188566
7,-4.959183673469388,1.8217920712309626e-06,0.0010039709822854588
8,-4.9533527696793005,1.875209139586266e-06,0.0009976953685647875
9,-4.947521865889213,1.930126834342976e-06,0.0009907965293158166
10,-4.941690962099125,1.9865853141423765e-06,0.0009832879611844179
11,-4.9358600583090375,2.044625753562633e-06,0.0009751842807163106
12,-4.930029154518951,2.104290367154765e-06,0.0009665011769619287
13,-4.924198250728863,2.1656224340019926e-06,0.0009572553608882272
14,-4.918367346938775,2.2286663228124456e-06,0.0009474645118256457
15,-4.912536443148688,2.2934675175558763e-06,0.000937147221190245
16,-4.906705539358601,2.3600726436547154e-06,0.0009263229337315443
17,-4.900874635568513,2.4285294947403256e-06,0.0009150118865655782
18,-4.895043731778426,2.498887059985188e-06,0.0009032350462602968
19,-4.889212827988338,2.571195552022308e-06,0.0008910140442464285
20,-4.88338192419825,2.645506435462899e-06,0.0008783711108315269
21,-4.877551020408164,2.7218724560238903e-06,0.0008653290080978896
22,-4.871720116618076,2.800347670276876e-06,0.0008519109619665223
23,-4.865889212827988,2.880987476030165e-06,0.0008381405937093175
24,-4.860058309037901,2.963848643356162e-06,0.0008240418511900169
25,-4.854227405247814,3.0489893462760566e-06,0.0008096389401115992
26,-4.848396501457726,3.136469195114323e-06,0.0007949562555432539
27,-4.8425655976676385,3.2263492695354724e-06,0.00078001831399436
28,-4.836734693877551,3.3186921522759684e-06,0.0007648496862956975
29,-4.830903790087463,3.413561963584182e-06,0.0007494749315398125
30,-4.825072886297376,3.511024396381519e-06,0.0007339185323228741
31,-4.819241982507289,3.611146752158273e-06,0.0007182048315196899
32,-4.813411078717201,3.7139979776174007e-06,0.0007023579708119261
33,-4.807580174927113,3.819648702080498e-06,0.0006864018311768924
34,-4.801749271137027,3.92817127566951e-06,0.0006703599755308945
35,-4.795918367346939,4.039639808278704e-06,0.0006542555937069148
36,-4.790087463556851,4.154130209351093e-06,0.000638111449931642
37,-4.784256559766764,4.271720228474038e-06,0.0006219498329514254
38,-4.778425655976676,4.392489496808973e-06,0.0006057925089410466
39,-4.772594752186589,4.516519569370052e-06,0.0005896606773130357
40,-4.766763848396502,4.6438939681673736e-06,0.0005735749295289379
41,-4.760932944606414,4.774698226229843e-06,0.0005575552109975279
42,-4.755102040816326,4.909019932523893e-06,0.0005416207861284141
43,-4.7492711370262395,5.046948777783633e-06,0.0005257902065931722
44,-4.743440233236152,5.188576601268941e-06,0.0005100812828298466
45,-4.737609329446064,5.333997438467591e-06,0.000494511058810788
46,-4.7317784256559765,5.483307569758382e-06,0.0004790957900780812
47,-4.725947521865889,5.636605570052028e-06,0.0004638509250357472
48,-4.720116618075802,5.793992359426931e-06,0.00044879108947318443
49,-4.714285714285714,5.955571254777309e-06,0.00043393007428023925
50,-4.708454810495627,6.121448022491107e-06,0.0004192808263009076
51,-4.702623906705539,6.2917309321757875e-06,0.00040485544225986824
52,-4.696793002915452,6.466530811449964e-06,0.0003906651656841595
53,-4.690962099125365,6.645961101819355e-06,0.0003767203867310941
54,-4.685131195335277,6.830137915655318e-06,0.00036303064482324414
55,-4.679300291545189,7.0191800942953854e-06,0.00034960463398181843
56,-4.673469387755102,7.2132092672843884e-06,0.00033645021074128544
57,-4.667638483965015,7.412349912775825e-06,0.00032357440452043964
58,-4.661807580174927,7.6167294191131115e-06,0.00031098343031842225
59,-4.65597667638484,7.826478147610177e-06,0.00029868270359850176
60,-4.650145772594752,8.041729496552217e-06,0.00028667685721753917
61,-4.644314868804665,8.262619966436364e-06,0.0002749697602552557
62,-4.6384839650145775,8.489289226473556e-06,0.0002635645385944013
63,-4.63265306122449,8.721880182371617e-06,0.0002524635971009129
64,-4.626822157434402,8.960539045421942e-06,0.00024166864325189376
65,-4.6209912536443145,9.205415402910182e-06,0.00023118071205897013
66,-4.615160349854228,9.456662289873194e-06,0.0002210001921350162
67,-4.60932944606414,9.714436262224351e-06,0.00021112685275348928
68,-4.603498542274052,9.978897471268886e-06,0.00020155987175164014
69,-4.597667638483965,1.025020973963258e-05,0.0001922978641314874
70,-4.591836734693878,1.0528540638625868e-05,0.00018333891121583666
71,-4.58600583090379,1.0814061567067345e-05,0.00017468059022051255
72,-4.580174927113703,1.110694783158883e-05,0.00016632000410849715
73,-4.574344023323615,1.1407378728446864e-05,0.0001582538115966002
74,-4.568513119533527,1.1715537626863803e-05,0.000150478257190769
75,-4.562682215743441,1.2031612053922829e-05,0.00014298920113194207
76,-4.556851311953353,1.2355793781041805e-05,0.00013578214914052465
77,-4.551020408163265,1.2688278912049822e-05,0.00012885228185404636
78,-4.545189504373178,1.3029267972892608e-05,0.000122194483859221
79,-4.539358600583091,1.3378966002991158e-05,0.00011580337222655843
80,-4.533527696793003,1.3737582648280028e-05,0.00010967332446267489
81,-4.5276967930029155,1.4105332255950252e-05,0.00010379850580259622
82,-4.521865889212828,1.448243397092392e-05,9.81728957714774e-05
83,-4.51603498542274,1.486911183408651e-05,9.279031395236368e-05
84,-4.510204081632653,1.5265594882303625e-05,8.764444490372697e-05
85,-4.504373177842566,1.5672117250249493e-05,8.27288621775609e-05
86,-4.498542274052478,1.608891827407402e-05,7.803705139576889e-05
87,-4.49271137026239,1.6516242596936618e-05,7.356243234933781e-05
88,-4.486880466472304,1.695434027643429e-05,6.929838009142577e-05
89,-4.481049562682216,1.7403466893952546e-05,6.523824500187105e-05
90,-4.475218658892128,1.786388366596665e-05,6.137537180681675e-05
91,-4.469387755102041,1.8335857557323414e-05,5.770311754303459e-05
92,-4.463556851311953,1.881966139653126e-05,5.421486846219627e-05
