,0
0,61.948067267999164
1,52.48289745316782
2,12.74719792630492
3,47.21819867786107
4,81.77966732687207
5,-218.39856712138885
6,0.3665727271372532
7,-77.44880029157085
8,-34.51271505919
9,-17.892483539750287
10,-21.305831495995307
11,17.489642013042072
12,-2.75081651220178
13,6.718471169620315
14,35.72642921914206
15,-28.059865451662006
16,-106.94588067154407
17,-51.43705095858854
18,-34.7935313109578
19,-25.589395756076016
20,-53.199387006024864
21,4.93472378054706
22,-35.3439514251245
23,53.48478960411242
24,-22.811887071969238
25,-29.10122852090568
26,4.406605781803762
27,-1.9105511218430422
28,-19.95133814435485
29,72.46606393589144
30,-73.03878856888485
31,-35.049387821139575
32,-4.397837020344767
33,-38.42819650260563
34,2.8094399163562116
35,15.799666978355248
36,-44.92648600420499
37,14.948034400339836
38,129.5507325995468
39,-16.674770725550793
40,1.235516851911214
41,-42.20294179689384
42,-35.87732175813838
43,-17.71262397451025
44,-22.685060938180655
45,3.4137542958617217
46,-48.50557575681419
47,-56.70758068090605
48,-146.4673445519813
49,-143.3577214335797
50,-110.45296289999209
51,-87.89002766235511
52,16.54567538350807
53,-41.081369600209456
54,-34.002590635018805
55,-19.786112034592854
56,7.614729563310377
57,-58.62032065204244
58,89.96463086678028
59,-59.03982952470068
60,26.475759754354996
61,-17.474330476040905
62,52.73140529645292
63,31.22492779585636
64,51.10262417814482
65,19.310862211877406
66,4.912519964986032
67,-15.01269224132399
68,-7.90052986399516
69,-24.916108925089752
70,-9.037664441965944
71,-40.650101540426974
72,-31.68750544393569
73,-27.641805056327257
74,-35.73268210631255
75,-51.57428012473335
76,-57.925877742362886
77,-21.35368217201534
78,-64.9946387244716
79,-46.125737573965495
80,-20.203152989656814
81,-1.3458786414618373
82,-39.16781904562032
83,-20.601256034451865
84,-45.92669900463794
85,-8.384696781001566
86,35.67432785426247
87,14.666670312952874
88,-10.634403458926858
89,-25.055233365878497
90,-63.06485226249368
91,0.2651602435820948
92,-6.40589039929251
93,-13.51472257676447
94,18.790369444402856
95,21.175618706255037
96,10.499438015715825
97,13.962388425521269
98,3.7182274406107467
99,46.46684405233529
100,-57.39329418331178
101,14.475460732614522
102,-10.179497873254434
103,-13.818703994573388
104,-30.716530003622644
105,-33.151823969835235
106,-18.58336344359293
107,-3.8144486581214068
108,-35.027258988038795
109,-31.672874098827634
110,-12.114212202151222
111,-26.64919212964446
112,5.363719174339781
113,-12.03729490921777
114,11.38801856277967
115,30.62532535493674
116,61.37687010558906
117,-20.025398157833887
118,-17.462870719668707
119,49.80943693960445
120,11.545008422318041
121,-1.1526758958033412
122,-0.6678321007123849
123,12.229341778183937
124,48.78864688851917
125,48.278769150764106
126,29.969278836519095
127,56.369585316742985
128,12.870849877468856
129,-39.19394372281235
130,-34.767256059206105
131,181.378338614751
132,-10.791606825337599
133,14.079770099113972
134,-90.98570464187682
135,8.922104741963707
136,-28.64556187219595
137,-40.277466233727516
138,-97.97101547396396
139,46.536168716044614
140,-55.72565038273743
141,-80.43677926675441
142,-23.987693085146674
143,-80.8163758690439
144,162.6322246948924
145,-22.449511447990872
146,-11.263791963203929
147,164.48923242717188
148,-5.16775631659932
149,156.4814620608931
150,256.45362513423436
151,53.4495522577044
152,128.95789029701808
153,-13.409627440668665
154,-16.452388768728724
155,-63.31399172250481
156,-38.488359158489324
157,-10.595605636026697
158,-11.304945227125685
159,-35.605980632003124
160,0.6975178241247377
161,-11.037291442578237
162,1.2760842037096793
163,-26.99453510404595
164,-3.13095012160462
165,0.06774829319635245
166,-1.6969655237263908
167,23.319183959867004
168,1.4041849550753156
169,-2.524729940841496
170,-15.606748837188434
171,-31.172049449370125
172,-22.942948101671696
173,-25.21134518821369
174,-40.30930251326791
175,4.206850379222601
176,-8.555602097218227
177,-8.620504452819482
178,27.27031854426305
179,18.03230951981628
180,19.355437795875083
181,5.125964645706034
182,-11.162033762987761
183,-11.184919633615422
184,-4.450467916002694
185,-34.54647229941423
186,-17.75159035884066
187,-1.5845237966427206
188,-3.883544874096316
189,1.673655201489865
190,-4.770657405281117
191,-42.933738669049006
192,83.01383960932806
193,16.120793381877434
194,12.86568263022265
195,45.19195549787885
196,31.995713819284354
197,-2.0333963846490377
198,-16.687086409773528
199,-28.844228796801474
