,x values,analytical gaussian,model residuals
0,-5.0,1.4867195147342977e-06,0.00022827236324466266
1,-4.994169096209912,1.5306761164829087e-06,0.00023867310311278864
2,-4.988338192419825,1.5758787666816708e-06,0.00024938107028510365
3,-4.982507288629738,1.6223611435320857e-06,0.0002603954118572994
4,-4.97667638483965,1.6701577867500437e-06,0.0002717146100855719
5,-4.970845481049563,1.7193041182107108e-06,0.00028333645708793074
6,-4.965014577259475,1.7698364630499112e-06,0.0002952580308012494
7,-4.959183673469388,1.8217920712309626e-06,0.00030747567234615947
8,-4.9533527696793005,1.875209139586266e-06,0.000319984964951851
9,-4.947521865889213,1.930126834342976e-06,0.0003327807145918626
10,-4.941690962099125,1.9865853141423765e-06,0.0003458569324802208
11,-4.9358600583090375,2.044625753562633e-06,0.00035920681957453263
12,-4.930029154518951,2.104290367154765e-06,0.00037282275322906796
13,-4.924198250728863,2.1656224340019926e-06,0.0003866962761363476
14,-4.918367346938775,2.2286663228124456e-06,0.0004008180876902309
15,-4.912536443148688,2.2934675175558763e-06,0.00041517803789718034
16,-4.906705539358601,2.3600726436547154e-06,0.0004297651239549474
17,-4.900874635568513,2.4285294947403256e-06,0.0004445674896097288
18,-4.895043731778426,2.498887059985188e-06,0.0004595724273935974
19,-4.889212827988338,2.571195552022308e-06,0.0004747663838340357
20,-4.88338192419825,2.645506435462899e-06,0.0004901349677163998
21,-4.877551020408164,2.7218724560238903e-06,0.0005056629614684607
22,-4.871720116618076,2.800347670276876e-06,0.0005213343357236552
23,-4.865889212827988,2.880987476030165e-06,0.000537132267106408
24,-4.860058309037901,2.963848643356162e-06,0.0005530391592690674
25,-4.854227405247814,3.0489893462760566e-06,0.0005690366671954206
26,-4.848396501457726,3.136469195114323e-06,0.0005851057247707869
27,-4.8425655976676385,3.2263492695354724e-06,0.0006012265756031374
28,-4.836734693877551,3.3186921522759684e-06,0.0006173788070639121
29,-4.830903790087463,3.413561963584182e-06,0.0006335413875009711
30,-4.825072886297376,3.511024396381519e-06,0.0006496927065598153
31,-4.819241982507289,3.611146752158273e-06,0.0006658106185327546
32,-4.813411078717201,3.7139979776174007e-06,0.0006818724886391882
33,-4.807580174927113,3.819648702080498e-06,0.0006978552421238759
34,-4.801749271137027,3.92817127566951e-06,0.0007137354160438175
35,-4.795918367346939,4.039639808278704e-06,0.0007294892135985378
36,-4.790087463556851,4.154130209351093e-06,0.0007450925608430385
37,-4.784256559766764,4.271720228474038e-06,0.0007605211656077856
38,-4.778425655976676,4.392489496808973e-06,0.000775750578435656
39,-4.772594752186589,4.516519569370052e-06,0.0007907562553321546
40,-4.766763848396502,4.6438939681673736e-06,0.0008055136221123739
41,-4.760932944606414,4.774698226229843e-06,0.0008199981401161657
42,-4.755102040816326,4.909019932523893e-06,0.0008341853730521303
43,-4.7492711370262395,5.046948777783633e-06,0.0008480510547210707
44,-4.743440233236152,5.188576601268941e-06,0.0008615711573609101
45,-4.737609329446064,5.333997438467591e-06,0.0008747219603475306
46,-4.7317784256559765,5.483307569758382e-06,0.0008874801189798931
47,-4.725947521865889,5.636605570052028e-06,0.0008998227330728989
48,-4.720116618075802,5.793992359426931e-06,0.0009117274150781053
49,-4.714285714285714,5.955571254777309e-06,0.0009231723574504378
50,-4.708454810495627,6.121448022491107e-06,0.0009341363989785581
51,-4.702623906705539,6.2917309321757875e-06,0.0009445990897976501
52,-4.696793002915452,6.466530811449964e-06,0.0009545407548059036
53,-4.690962099125365,6.645961101819355e-06,0.0009639425552101301
54,-4.685131195335277,6.830137915655318e-06,0.0009727865479315246
55,-4.679300291545189,7.0191800942953854e-06,0.0009810557426097948
56,-4.673469387755102,7.2132092672843884e-06,0.0009887341559524324
57,-4.667638483965015,7.412349912775825e-06,0.0009958068631860052
58,-4.661807580174927,7.6167294191131115e-06,0.0010022600463778044
59,-4.65597667638484,7.826478147610177e-06,0.0010080810394089642
60,-4.650145772594752,8.041729496552217e-06,0.0010132583693942833
61,-4.644314868804665,8.262619966436364e-06,0.0010177817943592125
62,-4.6384839650145775,8.489289226473556e-06,0.0010216423370009024
63,-4.63265306122449,8.721880182371617e-06,0.0010248323143775741
64,-4.626822157434402,8.960539045421942e-06,0.0010273453633888674
65,-4.6209912536443145,9.205415402910182e-06,0.0010291764619289217
66,-4.615160349854228,9.456662289873194e-06,0.0010303219456138462
67,-4.60932944606414,9.714436262224351e-06,0.0010307795200056636
68,-4.603498542274052,9.978897471268886e-06,0.0010305482682757378
69,-4.597667638483965,1.025020973963258e-05,0.0010296286542719553
70,-4.591836734693878,1.0528540638625868e-05,0.0010280225209754036
71,-4.58600583090379,1.0814061567067345e-05,0.0010257330843538534
72,-4.580174927113703,1.110694783158883e-05,0.0010227649226408756
73,-4.574344023323615,1.1407378728446864e-05,0.0010191239610907621
74,-4.568513119533527,1.1715537626863803e-05,0.0010148174522804738
75,-4.562682215743441,1.2031612053922829e-05,0.0010098539520504706
76,-4.556851311953353,1.2355793781041805e-05,0.0010042432911963257
77,-4.551020408163265,1.2688278912049822e-05,0.000997996543042473
78,-4.545189504373178,1.3029267972892608e-05,0.0009911259870480284
79,-4.539358600583091,1.3378966002991158e-05,0.0009836450686123875
80,-4.533527696793003,1.3737582648280028e-05,0.0009755683552650431
81,-4.5276967930029155,1.4105332255950252e-05,0.0009669114894397503
82,-4.521865889212828,1.448243397092392e-05,0.0009576911380476254
83,-4.51603498542274,1.486911183408651e-05,0.0009479249390770575
84,-4.510204081632653,1.5265594882303625e-05,0.000937631445460212
85,-4.504373177842566,1.5672117250249493e-05,0.0009268300664564622
86,-4.498542274052478,1.608891827407402e-05,0.0009155410068122377
87,-4.49271137026239,1.6516242596936618e-05,0.0009037852039643813
88,-4.486880466472304,1.695434027643429e-05,0.000891584263560327
89,-4.481049562682216,1.7403466893952546e-05,0.0008789603935730004
90,-4.475218658892128,1.786388366596665e-05,0.0008659363372915164
91,-4.469387755102041,1.8335857557323414e-05,0.0008525353054702688
92,-4.463556851311953,1.881966139653126e-05,0.0008387809079191429
93,-4.457725947521866,1.9315573993088588e-05,0.0008246970848161357
94,-4.451895043731779,1.982388025688011e-05,0.000810308038020774
95,-4.446064139941691,2.0344871319669983e-05,0.0007956381626624681
96,-4.440233236151603,2.087884465872357e-05,0.0007807119792721746
97,-4.4344023323615165,2.142610422258687e-05,0.0007655540667188314
98,-4.428571428571429,2.1986960559055266e-05,0.0007501889962037072
99,-4.422740524781341,2.2561730945361594e-05,0.00073464126655645
100,-4.4169096209912535,2.3150739520615972e-05,0.0007189352410659934
101,-4.411078717201166,2.375431742052824e-05,0.0007030950860680189
102,-4.405247813411079,2.4372802914444885e-05,0.0006871447114981419
103,-4.399416909620991,2.5006541544732954e-05,0.000671107713606677
104,-4.393586005830904,2.565588626854257e-05,0.0006550073200168363
105,-4.387755102040816,2.6321197601981586e-05,0.0006388663372934455
106,-4.381924198250729,2.7002843766734752e-05,0.0006227071011741266
107,-4.376093294460642,2.770120083916116e-05,0.0006065514295991775
108,-4.370262390670554,2.841665290190184e-05,0.0005904205786604694
109,-4.364431486880466,2.9149592198033658e-05,0.0005743352015733939
110,-4.358600583090379,2.9900419287801302e-05,0.0005583153107596531
111,-4.352769679300292,3.0669543207962824e-05,0.0005423802431122987
112,-4.346938775510204,3.145738163378319e-05,0.0005265486284981547
113,-4.341107871720117,3.226436104370904e-05,0.0005108383615367318
114,-4.335276967930029,3.309091688676215e-05,0.000495266576678806
115,-4.329446064139942,3.393749375268475e-05,0.0004798496265924773
116,-4.3236151603498545,3.480454554487335e-05,0.00046460306384938797
117,-4.317784256559767,3.5692535656135526e-05,0.00044954162588933615
118,-4.311953352769679,3.660193714730718e-05,0.00043467922322747783
119,-4.3061224489795915,3.7533232928765375e-05,0.0004200289308550953
120,-4.300291545189505,3.848691594487325e-05,0.0004056029827722647
121,-4.294460641399417,3.9463489361394185e-05,0.0003914127695789209
122,-4.288629737609329,4.046346675591081e-05,0.00037746883903982535
123,-4.282798833819242,4.148737231128746e-05,0.00036378089952867026
124,-4.276967930029155,4.253574101221218e-05,0.00035035782624731377
125,-4.271137026239067,4.3609118844856816e-05,0.0003372076701076549
126,-4.26530612244898,4.470806299969045e-05,0.00032433766915620767
127,-4.259475218658892,4.5833142077487606e-05,0.0003117542624147739
128,-4.253644314868804,4.698493629856595e-05,0.0002994631060050391
129,-4.247813411078718,4.8164037715293685e-05,0.00028746909142014375
130,-4.24198250728863,4.9371050427904886e-05,0.0002757763658024766
131,-4.236151603498542,5.0606590803658894e-05,0.0002643883540840761
132,-4.230320699708455,5.1871287699386584e-05,0.0002533077828439379
133,-4.224489795918368,5.3165782687458875e-05,0.00024253670573543367
134,-4.21865889212828,5.449073028521859e-05,0.00023207653033666687
135,-4.2128279883381925,5.584679818791279e-05,0.00022192804627709726
136,-4.206997084548105,5.7234667505167176e-05,0.00021209145449492637
137,-4.201166180758017,5.8655033001040546e-05,0.00020256639748171662
138,-4.19533527696793,6.0108603337698955e-05,0.00019335199037328176
139,-4.189504373177843,6.159610132274999e-05,0.00018444685274909638
140,-4.183673469387755,6.311826416027508e-05,0.0001758491410062779
141,-4.177842565597667,6.4675843705602e-05,0.00016755658117843626
142,-4.172011661807581,6.626960672385598e-05,0.00015956650207448725
143,-4.166180758017493,6.790033515233088e-05,0.00015187586861763988
144,-4.160349854227405,6.956882636671665e-05,0.0001444813152703125
145,-4.154518950437318,7.127589345122931e-05,0.00013737917943647547
146,-4.14868804664723,7.302236547267775e-05,0.0001305655347390042
147,-4.142857142857143,7.480908775851204e-05,0.00012403622407581194
148,-4.137026239067056,7.663692217889019e-05,0.00011778689236488287
149,-4.131195335276968,7.850674743280532e-05,0.00011181301889476764
150,-4.12536443148688,8.04194593383133e-05,0.00010610994920351883
151,-4.1195335276967935,8.23759711269006e-05,0.00010067292641550659
152,-4.113702623906706,8.437721374203458e-05,9.54971219718911e-05
153,-4.107871720116618,8.642413614193195e-05,9.057766569679787e-05
154,-4.1020408163265305,8.85177056065907e-05,8.590967514730885e-05
155,-4.096209912536443,9.065890804912286e-05,8.148828420131937e-05
156,-4.090379008746356,9.284874833142824e-05,7.730867084296996e-05
157,-4.084548104956268,9.508825058425083e-05,7.336608411079121e-05
158,-4.078717201166181,9.73784585316542e-05,6.965587017884792e-05
159,-4.072886297376093,9.972043581996001e-05,6.617349754597547e-05
160,-4.067055393586006,0.00010211526635118745,6.291458131272139e-05
161,-4.061224489795919,0.00010456405462103215,5.987490652973449e-05
162,-4.055393586005831,0.00010706792606142426,5.7050450605144903e-05
163,-4.049562682215743,0.00010962802738770774,5.443740476186623e-05
164,-4.043731778425656,0.00011224552695047645,5.203219453879974e-05
165,-4.037900874635569,0.0001149216150921067,4.9831499332548025e-05
166,-4.032069970845481,0.00011765750450802877,4.783227097850326e-05
167,-4.026239067055394,0.00012045443061276754,4.6031751372052556e-05
168,-4.020408163265306,0.00012331365191080095,4.4427489132121e-05
169,-4.014577259475219,0.000126236450372265,4.3017355310409795e-05
170,-4.0087463556851315,0.00012922413181355258,4.179955815044042e-05
171,-4.002915451895044,0.0001322780262828293,4.077265690094348e-05
172,-3.997084548104956,0.000135399488450522,3.9935574688216546e-05
173,-3.9912536443148685,0.00013858989800480056,3.928761045186696e-05
174,-3.9854227405247813,0.000141850660052099,3.882844994785147e-05
175,-3.979591836734694,0.00014518320552270872,3.855817582196155e-05
176,-3.9737609329446064,0.00014858899158148045,3.847727675590242e-05
177,-3.9679300291545188,0.00015206950204366834,3.85866556869025e-05
178,-3.9620991253644315,0.0001556262477959551,3.8887637100397065e-05
179,-3.9562682215743443,0.00015926076722269042,3.938197339378498e-05
180,-3.9504373177842567,0.00016297462663737594,4.007185030759141e-05
181,-3.944606413994169,0.00016676942071943148,4.0959891418613335e-05
182,-3.9387755102040813,0.00017064677295627716,4.204916168781238e-05
183,-3.932944606413994,0.00017460833609076146,4.334317005388168e-05
184,-3.927113702623907,0.00017865579257397022,4.4845871061584246e-05
185,-3.9212827988338192,0.0001827908550234454,4.65616655121717e-05
186,-3.9154518950437316,0.00018701526668684547,4.849540012147796e-05
187,-3.9096209912536444,0.00019133080191107983,5.065236616967401e-05
188,-3.903790087463557,0.00019573926661694562,5.303829712519773e-05
189,-3.8979591836734695,0.00020024249877929586,5.5659365224067234e-05
190,-3.892128279883382,0.00020484236891276617,5.8522176984680797e-05
191,-3.886297376093294,0.0002095407805630926,6.163376763732625e-05
192,-3.880466472303207,0.0002143396708040423,6.500159444698732e-05
193,-3.8746355685131197,0.00021924101073998918,6.863352890768828e-05
194,-3.868804664723032,0.00022424680601415282,7.25378477865578e-05
195,-3.8629737609329444,0.00022935909732253235,7.672322299606468e-05
196,-3.857142857142857,0.0002345799609335568,8.11987102734849e-05
197,-3.85131195335277,0.00023991150921347636,8.597373664761926e-05
198,-3.8454810495626823,0.0002453558911575131,9.105808667411084e-05
199,-3.8396501457725947,0.0002509152929267975,9.646188742242643e-05
200,-3.833819241982507,0.00025659193839111,0.00010219559219966647
201,-3.82798833819242,0.00026238808967744544,0.00010826996299885243
202,-3.8221574344023326,0.0002683060477244238,0.00011469605166223978
203,-3.816326530612245,0.00027434815284255756,0.00012148517975347216
204,-3.8104956268221573,0.00028051678528039916,0.00012864891713607228
205,-3.80466472303207,0.0002868143657965835,0.00013619905925981498
206,-3.798833819241983,0.0002932433562377765,0.00014414760316094191
207,-3.793002915451895,0.00029980626012254715,0.00015250672218695675
208,-3.7871720116618075,0.0003065056232311718,0.00016128873946184838
209,-3.78134110787172,0.0003133440342013871,0.00017050610011302663
210,-3.7755102040816326,0.000320324125130098,0.00018017134228695344
211,-3.7696793002915454,0.00032744857218104976,0.00019029706698644994
212,-3.7638483965014577,0.000334720096198475,0.0002008959067688538
213,-3.75801749271137,0.0003421414633267157,0.00021198049335061604
214,-3.752186588921283,0.00034971548563583407,0.00022356342417049362
215,-3.7463556851311957,0.0003574450217532109,0.00023565722797016907
216,-3.740524781341108,0.00036533297750113354,0.0002482743294578916
217,-3.7346938775510203,0.0003733823065403741,0.0002614270131275297
218,-3.7288629737609327,0.00038159601101976333,0.0002751273863122089
219,-3.7230320699708455,0.00038997714223175134,0.00028938734155840656
220,-3.7172011661807582,0.0003985288012739571,0.0003042185184129993
221,-3.7113702623906706,0.0004072541397166993,0.00031963226472217303
222,-3.705539358600583,0.0004161563602764992,0.0003356395975473489
223,-3.6997084548104957,0.0004252387174955559,0.0003522511638092312
224,-3.6938775510204085,0.0004345045184271817,0.00036947720077671085
225,-3.688046647230321,0.00044395712332717706,0.00038732749652262556
226,-3.682215743440233,0.0004535999463511457,0.00040581135047322494
