,0
0,-8.360031664114445
1,61.980356170564335
2,3.8783564058543902
3,105.48956336308999
4,63.59824333414727
5,69.22154821764559
6,-15.185559222063745
7,-8.468794204864437
8,30.93111369230509
9,5.280069903845501
10,46.62245569502659
11,8.812120032334008
12,-11.971875311446581
13,31.223455698977105
14,-3.450176450662724
15,-29.486550875769098
16,-2.362636248976827
17,-28.45785115181522
18,-0.8508684878301551
19,7.847566793151344
20,25.978808494527414
21,21.412751174275286
22,-26.862709622425868
23,62.210112724799444
24,73.75698522690499
25,-7.246421390268807
26,-47.233894947619135
27,-52.55639950696582
28,-5.030915623486862
29,9.934095764137325
30,-31.051459816782014
31,19.533494608106835
32,-4.145941986217906
33,3.670362620302768
34,-26.150175315603605
35,-7.853527994852442
36,-1.7522741224069307
37,30.62058875035953
38,122.9006523190638
39,41.15999370918533
40,12.282828681303798
41,4.143109956762558
42,43.52128703594178
43,111.61778834842804
44,33.585218754501796
45,11.159980844030443
46,53.36642717294406
47,56.292943814925394
48,-13.571104370093394
49,2.9773604352348
50,-10.599864508661241
51,24.995099448523206
52,12.747311210218044
53,108.67508404727702
54,165.95987724836542
55,-21.02218524645761
56,-25.56512937573177
57,-73.05526827455184
58,-132.40682009367427
59,91.57318088940973
60,-148.7905726332438
61,46.29949211150323
62,-99.48253813159081
63,-80.55239315773015
64,-8.06837965770552
65,-91.1896580486607
66,-47.69860288315351
67,-18.003065406254812
68,-29.31555427293854
69,-43.06735454806804
70,-41.94876087014826
71,186.7477880578633
72,-30.512546643466827
73,-20.762599459099846
74,37.670163515835554
75,15.558353845927627
76,-75.43950182547563
77,-6.923383778422448
78,-41.52910941423204
79,6.36009940054754
80,19.960018977999283
81,-23.138396129635822
82,-23.876421438713578
83,-0.8242524231719415
84,-24.541034586875526
85,-11.566093405302688
86,5.5588077084222505
87,-10.89200110259226
88,-13.038048653919674
89,-33.6097259354533
90,-49.001378604614445
91,-7.58912851044623
92,-5.8080656333925305
93,-9.715339168500094
94,-14.438603056822913
95,-6.0705928734348475
96,-47.11483695103453
97,-21.901798850506943
98,-22.24594309012577
99,-67.06810718924811
100,-18.641906760820717
101,-19.56088370709162
102,-22.69657626164107
103,-35.22040969506061
104,-1.3957220844366311
105,-50.48528165064644
106,-20.10442354289276
107,-58.53665480377241
108,-25.760073417650393
109,-59.331219420774616
110,-22.613465099827398
111,-57.15277173540551
112,-40.30835638906832
113,17.98375076966085
114,-29.856747376464256
115,-30.884778357596534
116,-23.556387902295878
117,6.544576151759898
118,-11.231422464479046
119,-29.101507607315288
120,-49.60807184030169
121,5.615576593715929
122,62.52868960358148
123,23.915966923162557
124,26.132658425383227
125,36.059649881921615
126,-13.637007633514344
127,-9.541536561505055
128,-27.874055685598883
129,-47.75111875786537
130,35.68896244543883
131,135.6093621020498
132,22.347168120602838
133,18.312469945482366
134,22.256957488359966
135,57.588710036585
136,125.381748846394
137,13.220484516023959
138,20.228129347197722
139,21.706206268703752
140,58.510175302877244
141,-31.010725427610723
142,47.379142220485384
143,-105.40058911749115
144,-30.44232066848906
145,-33.83479787760136
146,-34.403388681948506
147,0.0
148,-117.59326493631174
149,-50.10861640640698
150,-13.994053907445135
151,75.85948680974658
152,79.3344012218555
153,17.01008626399539
154,102.96787597655094
155,128.33301970223118
156,152.3451844991329
157,64.1778790678911
158,-17.646680804625447
159,-86.90698364821296
160,-35.74849041654291
161,-29.110946742150972
162,-1.7762171838518697
163,-22.114537685438044
164,-13.00720284248274
165,-18.977010806253872
166,-9.49136418179134
167,14.48792550645014
168,-0.5379922766844061
169,-3.8053919886396343
170,-3.0667338986077297
171,-8.29847473296143
172,-2.753618262260403
173,17.11254590035813
174,39.12753597518396
175,73.07379777253226
176,-22.088137011207806
177,4.316051384428732
178,2.5636170040180275
179,-6.111225700678645
180,47.64561595606136
181,-37.328793767628206
182,17.282697823316298
183,46.37253803181834
184,19.087533778903854
185,-5.599786359298612
186,10.987034282769997
187,-6.7884312531692785
188,-34.29084726804594
189,6.042145968261636
190,8.74293597660106
191,-5.8053302119386245
192,-3.6063897429500003
193,-29.396746523236345
194,5.755254726393844
195,4.130263131024591
196,23.29019815027314
197,-10.138427708864278
198,28.248174605716166
199,-20.040645326733888
200,13.308972990486616
201,-23.644131001507432
202,-8.853294723573438
203,25.728687043096436
204,28.828355681903894
205,16.599344762879234
206,30.392023911046827
207,-31.433438096276973
208,37.86822795445302
209,47.76333975694091
210,64.5381415290997
211,58.511087073983404
212,23.490116635898442
213,-3.5948273914040882
214,88.4776957114876
215,-56.748001095692146
216,-48.63882843399702
217,23.883591183657387
218,20.32892015500886
219,75.28435794098436
220,-69.05988357960285
221,-81.9703457402532
222,-50.732742590251036
223,22.92473407794273
224,25.73278854814025
225,21.97002468203624
226,25.771353481486813
227,33.8880240347024
228,-31.11281476129207
229,-15.77588602539268
230,-20.067411213927073
231,92.04167559078536
232,-31.629638135611657
233,49.33001633523196
234,23.382955299697983
235,16.132217629595004
236,136.84686035655113
237,46.721838534846654
238,-4.040482028400504
239,-23.961646000482517
240,-52.9591236400359
241,40.43673990936452
242,-6.457527702497174
243,-26.64724626286656
244,-18.396335423674003
245,-28.215942020731376
246,-6.975801369791057
247,-1.101419859758252
248,-9.476987623450071
249,-57.7469854939321
250,-7.85777784321462
251,-19.471483849510662
252,88.75115068763398
253,3.1477526571821812
254,53.64472320034656
255,112.15391799514148
256,-35.79120641812895
257,25.40135875420785
258,66.52295146062994
259,24.687382401334332
260,24.660743993039546
261,19.368234733472264
262,21.45903610117955
263,25.500746505598556
264,119.54991437702506
265,67.69729505686803
266,26.960493135531664
267,-5.5939600869775035
268,18.16892985521244
269,2.421176445324164
270,10.763399261186095
271,-65.81367375746841
272,-58.45731973545702
273,-16.214606229002584
274,-37.6154791030975
