x analytical,analytical gaussian,x residuals,model residuals
0.00011517090923417667,0.0001,0.0,0.0005827505827505828
0.00012575811590579856,0.0002,0.0001371572230655529,0.0011655011655011655
0.0001374668346174608,0.0003,0.0001831134455242692,0.0017482517482517483
0.00023087276220507756,0.0004,0.0003132649677564616,0.002331002331002331
0.00028789351267361667,0.0005,0.0004518844469150874,0.002913752913752914
0.0004113361741341896,0.0006,0.001158046420431628,0.0034965034965034965
0.00044023300195359185,0.0007,0.0011751036262429451,0.004079254079254079
0.0005702996803301283,0.0008,0.0014806598849002948,0.004662004662004662
0.0006695509717194255,0.0009,0.0017134047124366565,0.005244755244755245
0.000789252469891243,0.001,0.0025215247958651535,0.005827505827505828
0.0008903882572233467,0.0011,0.002933848895850358,0.00641025641025641
0.0009696561148347161,0.0012,0.0030481020597807953,0.006993006993006993
0.001184904203032353,0.0013,0.00331403905206615,0.007575757575757576
0.001189660936146717,0.0014,0.005663071823994845,0.008158508158508158
0.0013696628770059468,0.0015,0.006982403640488426,0.008741258741258742
0.0014026526620308365,0.0016,0.008003736204685754,0.009324009324009324
0.0018585203232415308,0.0017,0.008694534506479546,0.009906759906759906
0.0021676144817771594,0.0018,0.008978654522450683,0.01048951048951049
0.002566093522195878,0.0019,0.00992565028236203,0.011072261072261072
0.0028534587488757914,0.002,0.010228613476726805,0.011655011655011656
0.003003410691472667,0.0021,0.010825617014749402,0.012237762237762238
0.0032317282219076473,0.0022,0.011176774446963673,0.01282051282051282
0.0033362259547177094,0.0023,0.011704979318011345,0.013403263403263404
0.0033686650885163018,0.0024,0.013442507144602996,0.013986013986013986
0.003481201823606023,0.0025,0.013579076353706705,0.014568764568764568
0.003587634908631616,0.0026,0.013830857905538592,0.015151515151515152
0.00402505467993635,0.0027,0.013968670073201307,0.015734265734265736
0.004084855116700337,0.0028,0.014076321619698396,0.016317016317016316
0.004196568786198111,0.0029,0.014135029429302138,0.0168997668997669
0.004211414336670564,0.003,0.014706076191978666,0.017482517482517484
0.0044375837633285,0.0031,0.015551873515554912,0.018065268065268064
0.004554486787851031,0.0032,0.01564557887760834,0.018648018648018648
0.00456943562664016,0.0033,0.01601360563672727,0.019230769230769232
